47407,1772,Double A Paper 80gsm — A4 size - 5 reams per box,3541,Deep Color A4 80gsm Paper CS200 - Gold (Item No: C01-02 GOLD) A5R1B6,0.5454545454545454
47407,5695,HP 678 SET Ink Cartridge,635,HP 678 Black Ink Cartridge (CZ107AA),1.0
47409,9634,Epson EB-X18  BRIGHT LCD PROJECTOR ,18454,Epson EB-965 Bright LCD projector (Item no: EPSON EB-965) ,0.5
47409,9394,Epson Wireless Lan unit Dongle ELPAP07,6384,Epson Wireless Lan unit Dongle (Item No: EPSON ELPAP07),1.0
47412,5830,"Binder Clips - 51mm, 1 dozen / box (Item No: NO.80051)",3915,"Binder Clips - 51mm, 1 dozen / box",0.6
47412,5828,"Binder Clips - 32mm, 1 dozen / box (Item No: NO.80023)",3913,"Binder Clips - 32mm, 1 dozen / box",0.6
47412,5829,"Binder Clips - 41mm, 1 dozen / box (Item No: NO.80041)",3914,"Binder Clips - 41mm, 1 dozen / box",0.6
47412,5827,"Binder Clips - 25mm, 1 dozen / box (Item No: NO.80025)",3912,"Binder Clips - 25mm, 1 dozen / box NO.80025 (Item No: B03-02 CLIP25MM) A1R1B83",1.0
47412,6318,Paper Clipper Refill Small (Item No: B11-07),4164,Paper Clipper Refill Small (Item No: B11-07) A1R3B91,1.0
47412,6364,Paper Clipper Small - Blue (Item No: B11-06),4163,Paper Clipper Small - Blue (Item No: B11-06) A1R3B102,1.0
47412,9155,Paper Clipper Small - Green (Item No: B11-06 G),5394,Paper Clipper Small - Green (Item No: B11-06 G) A1R3B102,1.0
47412,9156,Deli Paper Clipper Refill Big (Item No: 8592),5746,Deli Paper Clipper Refill Big 8592 (Item No: A19-02) A1R2B54,1.0
47412,9157,Deli Paper Clipper Big - Blue (Item No: 8591),5745,Deli Paper Clipper Big - Blue 8591 (Item No: A19-01) A1R2B55,1.0
47412,7527,Sharpie Fine Point Neon Permanent Marker - 5 Colors Set (Item No: AP016137),3447,Sharpie Fine Point Neon Permanent Marker - 5 Colors Set AP016137 (Item No: A12-12 FL-ASST3) A1R3B43,1.0
47412,4383,"Cutting Mat — A3 Size, 457 x 305mm (Item No: A3-901052)",4297,"Cutting Mat — A3 Size, 457 x 305mm (Item No: B12-13) A1R1B128",0.782608695652174
47412,8222,UHU Patafix Pro Power Glue pads (Item No: 90040790),4619,UHU Patafix Pro Power Glue pads (Item No: B04-29) A1R2B125,0.5918367346938775
47412,6392,SHELLEY Supa Glue SSG-2G (Item No: GL-0045),3957,SHELLEY Supa Glue SSG-2G (Item No: B04-17) A1R2B114,0.6
47413,1596,Xerox CM205 CP105 Black (CT201591),1297,Xerox CM205/CP105 CT201591 Std Cap Toner 2K - Black (Item No: XER CP105BK),1.0
47413,579,Xerox CM205 CP105 Yellow (CT201594),1300,Xerox CM205/CP105 CT201594 Std Cap Toner 1.4K - Yellow (Item No: XER CP105YEL),1.0
47414,1596,Xerox CM205 CP105 Black (CT201591),1297,Xerox CM205/CP105 CT201591 Std Cap Toner 2K - Black (Item No: XER CP105BK),1.0
47414,579,Xerox CM205 CP105 Yellow (CT201594),1300,Xerox CM205/CP105 CT201594 Std Cap Toner 1.4K - Yellow (Item No: XER CP105YEL),1.0
47420,579,Xerox CM205 CP105 Yellow (CT201594),1300,Xerox CM205/CP105 CT201594 Std Cap Toner 1.4K - Yellow (Item No: XER CP105YEL),1.0
47422,6270," Pilot V-Board Master Whiteboard Marker — Medium Bullet Tip, BLACK (SET OF 3)",3739,Pilot V-Board Master Whiteboard Marker - Medium Bullet Tip Black (Item No: A09-01 WBMAVBMB) A1R1B40,0.8048780487804879
47422,6275, Pilot V-Board Master Whiteboard Marker Refill Cartridge — BLACK (BOX OF 12),3745,Pilot V-Board Master Whiteboard Marker - Refill Cartridge Black (Item No: A09-02 WBSVBMB) A1R1B46,0.6224489795918368
47422,6276, Pilot V-Board Master Whiteboard Marker Refill Cartridge — BLUE (BOX OF 12),3361,Pilot V-Board Master Whiteboard Marker - Refill Cartridge Blue (Item No: A09-02 WBSVBMBL) A1R1B47,0.6224489795918368
47423,6270," Pilot V-Board Master Whiteboard Marker — Medium Bullet Tip, BLACK (SET OF 3)",3739,Pilot V-Board Master Whiteboard Marker - Medium Bullet Tip Black (Item No: A09-01 WBMAVBMB) A1R1B40,0.8048780487804879
47423,6275, Pilot V-Board Master Whiteboard Marker Refill Cartridge — BLACK (BOX OF 12),3745,Pilot V-Board Master Whiteboard Marker - Refill Cartridge Black (Item No: A09-02 WBSVBMB) A1R1B46,0.6224489795918368
47423,6276, Pilot V-Board Master Whiteboard Marker Refill Cartridge — BLUE (BOX OF 12),3361,Pilot V-Board Master Whiteboard Marker - Refill Cartridge Blue (Item No: A09-02 WBSVBMBL) A1R1B47,0.6224489795918368
47424,8674,HP LaserJet Pro MFP M125a Multifunction Printer (CZ172A) — A4 3-in-1 USB Mono Laser,4841,HP LaserJet Pro MFP M125a Multifunction Printer - A4 3-in-1 USB Mono Laser CZ172A EOL-9/12/2016,0.9051094890510949
47425,6270," Pilot V-Board Master Whiteboard Marker — Medium Bullet Tip, BLACK (SET OF 3)",3739,Pilot V-Board Master Whiteboard Marker - Medium Bullet Tip Black (Item No: A09-01 WBMAVBMB) A1R1B40,0.8048780487804879
47425,6275, Pilot V-Board Master Whiteboard Marker Refill Cartridge — BLACK (BOX OF 12),3745,Pilot V-Board Master Whiteboard Marker - Refill Cartridge Black (Item No: A09-02 WBSVBMB) A1R1B46,0.6224489795918368
47425,6276, Pilot V-Board Master Whiteboard Marker Refill Cartridge — BLUE (BOX OF 12),3361,Pilot V-Board Master Whiteboard Marker - Refill Cartridge Blue (Item No: A09-02 WBSVBMBL) A1R1B47,0.6224489795918368
47426,6904,HP 932XL 933XL SET Officejet Ink Cartridge (CMYK),131,HP 932XL Black Officejet Ink Cartridge (CN053AA),0.6911764705882353
47427,1596,Xerox CM205 CP105 Black (CT201591),1297,Xerox CM205/CP105 CT201591 Std Cap Toner 2K - Black (Item No: XER CP105BK),1.0
47427,577,Xerox CM205 CP105 Cyan (CT201592),1298,Xerox CM205/CP105 CT201592 Std Cap Toner 1.4K - Cyan (Item No: XER CP105CY),1.0
47428,9422,ASUS ZenFone 5 - A501CG-1F281WWE - Purple,18861,Asus ZENFONE 2DELUXE-PURPLE/5.5(Item No: GV160508131176) EOL 26/5/2016,0.5348837209302325
47429,9422,ASUS ZenFone 5 - A501CG-1F281WWE - Purple,18861,Asus ZENFONE 2DELUXE-PURPLE/5.5(Item No: GV160508131176) EOL 26/5/2016,0.5348837209302325
47430,9422,ASUS ZenFone 5 - A501CG-1F281WWE - Purple,18861,Asus ZENFONE 2DELUXE-PURPLE/5.5(Item No: GV160508131176) EOL 26/5/2016,0.5348837209302325
47431,2228,EPSON LQ-310 - A4 24-Pin USB - Parallel - Serial Impact Dot Matrix Printer,3359,EPSON LQ-310 - A4 24-Pin USB Dot Matrix Printer,0.9577464788732394
47432,2228,EPSON LQ-310 - A4 24-Pin USB - Parallel - Serial Impact Dot Matrix Printer,3359,EPSON LQ-310 - A4 24-Pin USB Dot Matrix Printer,0.9577464788732394
47433,2228,EPSON LQ-310 - A4 24-Pin USB - Parallel - Serial Impact Dot Matrix Printer,3359,EPSON LQ-310 - A4 24-Pin USB Dot Matrix Printer,0.9577464788732394
47434,2228,EPSON LQ-310 - A4 24-Pin USB - Parallel - Serial Impact Dot Matrix Printer,3359,EPSON LQ-310 - A4 24-Pin USB Dot Matrix Printer,0.9577464788732394
47437,1970,HP 940XL SET Officejet Ink Cartridge (CMYK),223,HP 940XL Black Officejet Ink Cartridge (C4906AA),0.9791666666666666
47438,1970,HP 940XL SET Officejet Ink Cartridge (CMYK),223,HP 940XL Black Officejet Ink Cartridge (C4906AA),0.9791666666666666
47439,7052,Signzone Peel & Stick Metallic Sticker — PUSH (TOLAK) (Item No: S01-53),4965,Signzone Peel  Stick Metallic Sticker - PUSH (TOLAK / 推) (Item No: R01-01-PUSHTLK),0.574468085106383
47439,6781,Ambi Pur Lemon Gel Fresh 180ML (Item No: F01-02),5305,Ambi Pur Lemon Gel Fresh 180ML,0.7647058823529411
47439,6769,Glade Jasmine Scented Gel 200gm (Item No: F01-06),5486,Glade Jasmine Scented Gel 200gm (Item No: F01-06) A3R1B93,1.0
47439,8293,Powder Coating Round Waste Bin - Double Layer RB-097/EX(GR) (Item No: G01-05),4928,Powder Coating Round Waste Bin - Double Layer RB-097/EX(GR) (Item No: G01-05) A6R1B24,1.0
47440,6866,Badgy Consumable 2 Color Ribbons - VBDG104EU,17981,G10 15,0.6521739130434783
47440,6865,Badgy Consumable 200 Thick Cards - VBDG103EU,6020,Badgy 200 ID Card Printer,0.44680851063829785
47440,9291,Badgy Consumable Kit with Thick Cards - VBDG205E,20180,HP EliteDesk 800 G2 M2S71PT SFF i5-6500 1TB 4.0G 50 PC,0.5172413793103449
47441,6866,Badgy Consumable 2 Color Ribbons - VBDG104EU,17981,G10 15,0.6521739130434783
47441,6865,Badgy Consumable 200 Thick Cards - VBDG103EU,6020,Badgy 200 ID Card Printer,0.44680851063829785
47441,9291,Badgy Consumable Kit with Thick Cards - VBDG205E,20180,HP EliteDesk 800 G2 M2S71PT SFF i5-6500 1TB 4.0G 50 PC,0.5172413793103449
47442,6866,Badgy Consumable 2 Color Ribbons - VBDG104EU,17981,G10 15,0.6521739130434783
47442,6865,Badgy Consumable 200 Thick Cards - VBDG103EU,6020,Badgy 200 ID Card Printer,0.44680851063829785
47442,9291,Badgy Consumable Kit with Thick Cards - VBDG205E,20180,HP EliteDesk 800 G2 M2S71PT SFF i5-6500 1TB 4.0G 50 PC,0.5172413793103449
47451,6054,  Papermate Kilometrico Ball Point Pen — 0.8mm - BLACK (SET OF 10) A04-01 KLFBK,3792,Papermate Kilometrico Ball Point Pen - 0.8mm BLACK (Item No: A04-01 KLFBK) A1R1B34,0.7477477477477478
47455,7052,Signzone Peel & Stick Metallic Sticker — PUSH (TOLAK) (Item No: S01-53),4965,Signzone Peel  Stick Metallic Sticker - PUSH (TOLAK / 推) (Item No: R01-01-PUSHTLK),0.574468085106383
47455,6781,Ambi Pur Lemon Gel Fresh 180ML (Item No: F01-02),5305,Ambi Pur Lemon Gel Fresh 180ML,0.7647058823529411
