112565,5695,HP 678 SET Ink Cartridge,635,HP 678 Black Ink Cartridge (CZ107AA),1.0
112565,1931,HP 678 Tri-color Ink Cartridge (HP CZ108AA),636,HP 678 Tri-color Ink Cartridge (CZ108AA),0.8591549295774648
112568,993,Brother LC-38 Cyan,1428,Brother LC-38 Cyan Ink,1.0
112570,5930,HP Deskjet Ink Advantage 2545 All-in-One Printer (A9U23B) - A4 3-in-1 Wireless Inkjet,2380,HP Deskjet Ink Advantage 2545 All-in-One Printer (A9U23B) - A4 3-in-1 Wireless Inkjet (while stock last),1.0
112572,9857,Epson L220 - A4-3-in-1 Print/Scan/Copy Color Inkjet Printer (Item: EPSON L220)        ,6606,Epson L220 - A4-3-in-1 Print/Scan/Copy Color Inkjet Printer (Item: EPSON L220) EOL 21/09/2016,0.8936170212765957
112574,2792,Brother LC-565XL Yellow Ink Cartridge,2227,Brother LC-565XL Yellow Ink Cartridge (Item No: B LC-565XLY),1.0
112575,2792,Brother LC-565XL Yellow Ink Cartridge,2227,Brother LC-565XL Yellow Ink Cartridge (Item No: B LC-565XLY),1.0
112576,2792,Brother LC-565XL Yellow Ink Cartridge,2227,Brother LC-565XL Yellow Ink Cartridge (Item No: B LC-565XLY),1.0
112577,1971,HP 920XL SET Officejet Ink Cartridge (CMYK),509,HP 920XL Black Officejet Ink Cartridge (CD975AA),0.9791666666666666
112578,1971,HP 920XL SET Officejet Ink Cartridge (CMYK),509,HP 920XL Black Officejet Ink Cartridge (CD975AA),0.9791666666666666
112580,5566,Fuji Xerox Premium Paper - A4 Size - 80gsm - 5 reams per box,148,Fuji Xerox Premium Paper - A4 Size - 80gsm - 500 Sheets (FSC® Certified Product),0.7887323943661971
112583,8124,CBE 906-10 - 10col Synthetic Color Index Divider (Item No: B10-149) A1R4B8,4660,CBE 906-10 - 10col Synthetic Color Index Divider (Item No: B10-149) A1R4B8 EOL 28/6/2016,1.0
112583,8978,Lucky Star Laminating Film A3 Size - 307mm x 430mm (Item No: B11-37),4264,Lucky Star Laminating Film A3 Size - 307mm x 430mm,0.7849462365591398
112583,1773,Double A Paper 80gsm — A3 size - 5 reams per box,1850,Double A Paper 80gsm - A3 size - 1 ream - 500 sheets,0.5454545454545454
112583,7093,Double A Paper 70gsm — A4 size - 5 reams per box,1849,Double A Paper 70gsm - A4 size - 1 ream - 500 sheets,0.5454545454545454
112583,5835,"3M Post-it® Notes 654 — 3in x 3in, 100 sheets - Canary Yellow (Item No: R02-03)",4399,"3M Post-it® Notes 656 — 2in x 3in, 100 sheets - Canary Yellow",0.7019867549668874
112583,6050,  Masking Tape 48mm x 25yards / 6m SET OF 5 (Item No: B02-24 ) A1R1B79,3967,Masking Tape 48mm x 25yards / 6m A1R1B79,0.7606837606837606
112585,3343,Xerox M205/P205 SET Toner Cartridge HIGH (Item No: SET-FX-M205),1345,Xerox M205 P205 High Capacity CT201610 (Item No: XER P205 2.2K),0.6547619047619048
112588,9892,HP 564 XL SET Ink Cartridge (CMYK) SET-HP-564XL,631,HP 564XL Black Ink Cartridge (CN684WA),0.9016393442622951
112588,4874,"Binder Clips - 19mm, 1 dozen / box (Item No: B03-01 CLIP19MM) A1R1B82",21717,3M 811 Removable Tape 19mmx32.9M,0.3333333333333333
