40697,1377, Fuji Xerox DocuPrint M215fw — A4 4-in-1 Wireless Mono Laser,4748,Fuji Xerox DocuPrint CM215fw - A4 4-in-1 Wireless Color Laser,0.7684210526315789
40697,7997,Logitech Mouse M105 - Wired Optical Mouse WHITE (Item No: D01-25),4384,Logitech Mouse M105 - Wired Optical Mouse WHITE,0.7272727272727273
40697,7676,Apacer 16GB Pen Cap USB2.0 Flash Drive (AH223),5948,Apacer AH223 PEN CAP USB2.0 USB Flash Drive 64GB,0.7530864197530864
40703,3332,Brother TN-2280 SET Toner Cartridge,1519,Brother TN-2280 Toner Cartridge - HIGH Capacity,1.0
40704,582,Xerox M205 P205 Standard Capacity (CT201609),1344,Xerox M205 P205 Standard Capacity CT201609 (Item No: XER P205 1K),1.0
40705,1377, Fuji Xerox DocuPrint M215fw — A4 4-in-1 Wireless Mono Laser,4748,Fuji Xerox DocuPrint CM215fw - A4 4-in-1 Wireless Color Laser,0.7684210526315789
40705,7997,Logitech Mouse M105 - Wired Optical Mouse WHITE (Item No: D01-25),4384,Logitech Mouse M105 - Wired Optical Mouse WHITE,0.7272727272727273
40705,7676,Apacer 16GB Pen Cap USB2.0 Flash Drive (AH223),5948,Apacer AH223 PEN CAP USB2.0 USB Flash Drive 64GB,0.7530864197530864
40705,9044, Manila Flat File U-Pin Spring Hook - No.350 Light Yellow (SET OF 5),4405,Manila Flat File U-Pin Spring Hook - No.350 Light Yellow A1R1B109,0.9130434782608695
40705,9043, Manila Flat File U-Pin Spring Hook - No.350 Green (SET OF 5),4303,Manila Flat File U-Pin Spring Hook - No.350 Green A1R1B105,0.9
40706,3332,Brother TN-2280 SET Toner Cartridge,1519,Brother TN-2280 Toner Cartridge - HIGH Capacity,1.0
40707,3143,Lateral Filing Cabinet LF4D — 4-Drawer,4909,LION Lateral Filing Cabinet LF4D - 4-Drawer,0.7674418604651163
40707,3143,Lateral Filing Cabinet LF4D — 4-Drawer,4909,LION Lateral Filing Cabinet LF4D - 4-Drawer,0.7674418604651163
40708,1391, Fuji Xerox DocuPrint CM215fw — A4 4-in-1 Wireless Color Laser,4748,Fuji Xerox DocuPrint CM215fw - A4 4-in-1 Wireless Color Laser,0.8809523809523809
40710,9039, East-File 1807 Management File A4 (SET OF 4 COLOR),4208,East-File 1807 Management File A4 Blue (Item No: B10-28 BL) A1R1B95,0.7763157894736842
40710,8774,Faber Castell Tri-Grip 2B Pencil -111823 (Free 3 Eraser Caps &amp; 1 Sharpener) - (Item No: A02-32),4744,Faber Castell Tri-Grip 2B Pencil -111823 (Item No: A02-32) A1R1B228,0.9647058823529412
40710,8999, Pilot G3 Gel Ink Pen 1.0mm Red (REFILL SET),3669,Pilot G3 Gel Ink Pen 1.0mm Red BL-G3-10-R (Item No: A01-07 G3RD1.0) A1R1B144,0.9885057471264368
40712,561,Xerox C2200 C3300 Black Toner Cartridge HIGH - 9k (CT350674),1329,Xerox C2200 C3300 Black Toner Cartridge HIGH - 9k (Item No: XER DPC2200 BK),0.8198198198198198
40712,2681,"Home Shield High-grade Multifunctional Socket — Surge Protection, Fire Retardant (250V, 13A, 2500W)",4574,Home Shield High-grade Multifunctional Socket - Surge Protection - Fire Retardant (Item No: HS-5GANG) A7R1B38,0.3103448275862069
40714,9033, East-File 1807 Management File A4 Yellow (SET OF 5),4211,East-File 1807 Management File A4 Yellow (Item No: B10-28 YL) A1R1B98,0.8160919540229885
40714,9030, East-File 1807 Management File A4 Blue (SET OF 5),4208,East-File 1807 Management File A4 Blue (Item No: B10-28 BL) A1R1B95,0.8160919540229885
40714,9031, East-File 1807 Management File A4 Green (SET OF 5),4209,East-File 1807 Management File A4 Green (Item No: B10-28 GR) A1R1B96,0.8160919540229885
40714,9032, East-File 1807 Management File A4 Red (SET OF 5),4210,East-File 1807 Management File A4 Red (Item No: B10-28 RD) A1R1B97,0.8160919540229885
40714,5695,HP 678 SET Ink Cartridge,635,HP 678 Black Ink Cartridge (CZ107AA),1.0
40715,1929,  HP Deskjet Ink Advantage 2020hc (CZ733A) — A4 Single-function USB Color Inkjet Printer,7991,HP DJ Ink Adv 2020hc Printer (Item no: HPCZ733A ),0.5350877192982456
40715,7500,   Lever Arch File - 3-inch Size - 404 Standard (SET OF 10),4410,ABBA Lever Arch File - 3-inch Size - 404 Gold - Extra Strong Mechanism,0.5915492957746479
40715,7245,Energizer Universal NiMH AAA Rechargeable Batteries - 4-count - 900 mAh - 1500 Cycles (Item No: B06-14),4073,Energizer Universal NiMH AAA Rechargeable Batteries - 2-count - 700 mAh - 1500 Cycles (Item No: B06-13) A1R2B226,0.4666666666666667
40715,9030, East-File 1807 Management File A4 Blue (SET OF 5),4208,East-File 1807 Management File A4 Blue (Item No: B10-28 BL) A1R1B95,0.8160919540229885
40717,1693,Samsung ML-103 Toner (MLT-D103L) - 2.5k,1199,Samsung ML-103 Toner - 2.5k (SG MLT-D103L),0.9358974358974359
40718,517,Brother TN-2060,1515,Brother TN-2060 Toner,1.0
